layer_idx,sketch_dim,theta_elim,elimination_rate_mean,elimination_rate_std,resurrection_rate_mean,resurrection_rate_std,false_elimination_rate_mean,false_elimination_rate_std,top8_overlap_mean,top8_overlap_std,top16_overlap_mean,top16_overlap_std,top32_overlap_mean,top32_overlap_std,rank_correlation_mean,rank_correlation_std,eliminated_count,false_eliminated_count,total_tokens,survivor_count,relevant_count,num_samples
9,32,0.8,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.85,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.9,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.95,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,64,0.05,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.1,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.15,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.2,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.25,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.3,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.35,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.4,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.45,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.5,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.55,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.6,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.65,0.388367,0.354485,0.611633,0.354485,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1760,596,4512,2752,2304,72
9,64,0.7,0.388562,0.354368,0.611438,0.354368,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1761,596,4512,2751,2304,72
9,64,0.75,0.388562,0.354368,0.611438,0.354368,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1761,596,4512,2751,2304,72
9,64,0.8,0.388562,0.354368,0.611438,0.354368,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1761,596,4512,2751,2304,72
9,64,0.85,0.388562,0.354368,0.611438,0.354368,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1761,596,4512,2751,2304,72
9,64,0.9,0.388562,0.354368,0.611438,0.354368,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1761,596,4512,2751,2304,72
9,64,0.95,0.388562,0.354368,0.611438,0.354368,0.258681,0.348656,0.638889,0.16868,0.713542,0.127471,0.809462,0.074601,0.947144,0.028871,1761,596,4512,2751,2304,72
