model_name,prompt_idx,prompt_type,layer_idx,head_idx,sketch_dim,theta_elim,elimination_rate,resurrection_rate,false_elimination_rate,top8_overlap,top16_overlap,top32_overlap,rank_correlation,eliminated_count,false_eliminated_count,total_tokens,survivor_count,relevant_count
gpt2,5,long,6,4,8,0.4,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.45,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.5,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.55,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.6,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.65,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.7,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.75,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.8,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.85,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.9,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,4,8,0.95,0.26153846153846155,0.7384615384615385,0.3125,0.375,0.3125,0.40625,0.761255538354775,17,10,65,48,32
gpt2,5,long,6,5,8,0.05,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.1,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.15,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.2,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.25,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.3,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.35,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.4,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.45,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.5,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.55,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.6,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.65,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.7,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.75,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.8,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.85,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.9,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,5,8,0.95,0.15384615384615385,0.8461538461538461,0.0,0.375,0.4375,0.78125,0.9299311375647253,10,0,65,55,32
gpt2,5,long,6,6,8,0.05,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.1,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.15,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.2,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.25,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.3,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.35,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.4,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.45,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.5,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.55,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.6,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.65,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.7,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.75,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.8,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.85,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.9,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,6,8,0.95,0.6615384615384615,0.3384615384615385,0.375,0.875,0.6875,0.75,0.9229381305717184,43,12,65,22,32
gpt2,5,long,6,7,8,0.05,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.1,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.15,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.2,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.25,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.3,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.35,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.4,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.45,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.5,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.55,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.6,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.65,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.7,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.75,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.8,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.85,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.9,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,7,8,0.95,0.5846153846153846,0.4153846153846154,0.5625,0.25,0.3125,0.53125,0.8203811455719853,38,18,65,27,32
gpt2,5,long,6,8,8,0.05,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.1,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.15,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.2,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.25,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.3,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.35,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.4,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.45,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.5,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.55,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.6,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.65,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.7,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.75,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.8,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.85,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.9,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,8,8,0.95,0.7692307692307693,0.23076923076923078,0.6875,0.25,0.375,0.53125,0.8004911119414936,50,22,65,15,32
gpt2,5,long,6,9,8,0.05,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.1,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.15,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.2,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.25,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.3,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.35,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.4,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.45,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.5,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.55,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.6,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.65,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.7,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.75,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.8,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.85,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.9,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,9,8,0.95,0.7538461538461538,0.24615384615384617,0.65625,0.125,0.375,0.625,0.8527731810174558,49,21,65,16,32
gpt2,5,long,6,10,8,0.05,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.1,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.15,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.2,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.25,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.3,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.35,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.4,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.45,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.5,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.55,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.6,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.65,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.7,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.75,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.8,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.85,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.9,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,10,8,0.95,0.03076923076923077,0.9692307692307692,0.0,0.25,0.4375,0.5625,0.8057865798323813,2,0,65,63,32
gpt2,5,long,6,11,8,0.05,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.1,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.15,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.2,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.25,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.3,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.35,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.4,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.45,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.5,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.55,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.6,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.65,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.7,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.75,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.8,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.85,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.9,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,11,8,0.95,0.8153846153846154,0.18461538461538463,0.65625,0.375,0.625,0.65625,0.8860406768803716,53,21,65,12,32
gpt2,5,long,6,0,16,0.05,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.1,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.15,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.2,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.25,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.3,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.35,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.4,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.45,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.5,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.55,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.6,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.65,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.7,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.75,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.8,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.85,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.9,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,0,16,0.95,0.6,0.4,0.34375,0.75,0.5625,0.71875,0.9239523834943683,39,11,65,26,32
gpt2,5,long,6,1,16,0.05,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.1,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.15,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.2,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.25,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.3,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.35,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.4,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.45,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.5,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.55,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.6,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.65,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.7,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.75,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.8,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.85,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.9,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,1,16,0.95,0.5538461538461539,0.4461538461538462,0.375,0.75,0.375,0.71875,0.9023327817220947,36,12,65,29,32
gpt2,5,long,6,2,16,0.05,1.0,0.0,1.0,0.75,0.625,0.71875,0.9014893503443122,65,32,65,0,32
gpt2,5,long,6,2,16,0.1,1.0,0.0,1.0,0.75,0.625,0.71875,0.9014893503443122,65,32,65,0,32
gpt2,5,long,6,2,16,0.15,1.0,0.0,1.0,0.75,0.625,0.71875,0.9014893503443122,65,32,65,0,32
gpt2,5,long,6,2,16,0.2,1.0,0.0,1.0,0.75,0.625,0.71875,0.9014893503443122,65,32,65,0,32
gpt2,5,long,6,2,16,0.25,1.0,0.0,1.0,0.75,0.625,0.71875,0.9014893503443122,65,32,65,0,32
gpt2,5,long,6,2,16,0.3,1.0,0.0,1.0,0.75,0.625,0.71875,0.9014893503443122,65,32,65,0,32
gpt2,5,long,6,2,16,0.35,1.0,0.0,1.0,0.75,0.625,0.71875,0.9014893503443122,65,32,65,0,32
gpt2,5,long,6,2,16,0.4,1.0,0.0,1.0,0.75,0.625,0.71875,0.9014893503443122,65,32,65,0,32
