layer_idx,head_idx,sketch_dim,theta_elim,elimination_rate_mean,elimination_rate_std,resurrection_rate_mean,resurrection_rate_std,false_elimination_rate_mean,false_elimination_rate_std,top8_overlap_mean,top8_overlap_std,top16_overlap_mean,top16_overlap_std,top32_overlap_mean,top32_overlap_std,rank_correlation_mean,rank_correlation_std,eliminated_count,false_eliminated_count,total_tokens,survivor_count,relevant_count,num_samples
3,9,64,0.8,0.845578,0.261783,0.154422,0.261783,0.78125,0.342327,0.729167,0.085898,0.760417,0.066699,0.8125,0.036084,0.950042,0.008268,313,150,376,63,192,6
3,9,64,0.85,0.845578,0.261783,0.154422,0.261783,0.78125,0.342327,0.729167,0.085898,0.760417,0.066699,0.8125,0.036084,0.950042,0.008268,313,150,376,63,192,6
3,9,64,0.9,0.845578,0.261783,0.154422,0.261783,0.78125,0.342327,0.729167,0.085898,0.760417,0.066699,0.8125,0.036084,0.950042,0.008268,313,150,376,63,192,6
3,9,64,0.95,0.845578,0.261783,0.154422,0.261783,0.78125,0.342327,0.729167,0.085898,0.760417,0.066699,0.8125,0.036084,0.950042,0.008268,313,150,376,63,192,6
3,10,8,0.05,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.1,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.15,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.2,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.25,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.3,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.35,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.4,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.45,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.5,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.55,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.6,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.65,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.7,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.75,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.8,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.85,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.9,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,8,0.95,0.850174,0.221652,0.149826,0.221652,0.791667,0.277561,0.458333,0.171796,0.583333,0.142826,0.697917,0.082021,0.880632,0.045106,324,152,376,52,192,6
3,10,16,0.05,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.1,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.15,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.2,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.25,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.3,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.35,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.4,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.45,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.5,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.55,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.6,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.65,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.7,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.75,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.8,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.85,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.9,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,16,0.95,0.852184,0.277318,0.147816,0.277318,0.8125,0.322244,0.5,0.102062,0.572917,0.110731,0.697917,0.080012,0.893306,0.029996,313,156,376,63,192,6
3,10,32,0.05,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.1,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.15,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.2,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.25,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.3,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.35,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.4,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.45,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.5,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.55,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.6,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.65,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.7,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.75,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.8,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.85,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.9,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,32,0.95,0.983815,0.001905,0.016185,0.001905,0.96875,0.0,0.604167,0.133398,0.739583,0.098271,0.807292,0.060962,0.940171,0.026451,370,186,376,6,192,6
3,10,64,0.05,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.1,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.15,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.2,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.25,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.3,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.35,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.4,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.45,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.5,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.55,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.6,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.65,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.7,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.75,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.8,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.85,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.9,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,10,64,0.95,0.981468,0.004618,0.018532,0.004618,0.963542,0.011646,0.75,0.102062,0.75,0.161374,0.822917,0.046585,0.960838,0.018855,369,185,376,7,192,6
3,11,8,0.05,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.1,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.15,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.2,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.25,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.3,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.35,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.4,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.45,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.5,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.55,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.6,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.65,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.7,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.75,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.8,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.85,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.9,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,8,0.95,0.568123,0.407517,0.431877,0.407517,0.494792,0.392979,0.4375,0.200909,0.40625,0.09375,0.651042,0.094471,0.847737,0.079519,215,95,376,161,192,6
3,11,16,0.05,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.1,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.15,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.2,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.25,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.3,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.35,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.4,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.45,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.5,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.55,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.6,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.65,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.7,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.75,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.8,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.85,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.9,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,16,0.95,0.93139,0.092968,0.06861,0.092968,0.885417,0.146205,0.354167,0.196541,0.5625,0.102062,0.703125,0.112312,0.900347,0.049713,348,170,376,28,192,6
3,11,32,0.05,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.1,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.15,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.2,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.25,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.3,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.35,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.4,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.45,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.5,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.55,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.6,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.65,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.7,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.75,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.8,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.85,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.9,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,32,0.95,0.771109,0.340656,0.228891,0.340656,0.723958,0.350045,0.541667,0.186339,0.604167,0.128425,0.765625,0.046875,0.931184,0.031312,284,139,376,92,192,6
3,11,64,0.05,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.1,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.15,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.2,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.25,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.3,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.35,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.4,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.45,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.5,0.622794,0.326291,0.377206,0.326291,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,233,95,376,143,192,6
3,11,64,0.55,0.625142,0.3255,0.374858,0.3255,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,234,95,376,142,192,6
3,11,64,0.6,0.625142,0.3255,0.374858,0.3255,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,234,95,376,142,192,6
3,11,64,0.65,0.625142,0.3255,0.374858,0.3255,0.494792,0.364174,0.583333,0.093169,0.635417,0.098271,0.791667,0.077951,0.92826,0.033616,234,95,376,142,192,6
